"","ID","Species","Year","Author","Location","Latitude","Longitude","Data_source_type"
"4804","LPD 6581","Cettia cetti",1998,"{Reserva Biológica de Doñana, 2008 #2910}","Anillamiento Station (PN Doñana)",37,"-6.41667","Secondary source"
"4805","LPD 6580","Turdus philomelos",1998,"{Reserva Biológica de Doñana, 2008 #2910}","Anillamiento Station (PN Doñana)",37,"-6.41667","Secondary source"
"4806","LPD 6579","Turdus merula",1998,"{Reserva Biológica de Doñana, 2008 #2910}","Anillamiento Station (PN Doñana)",37,"-6.41667","Secondary source"
"4807","LPD 6578","Saxicola torquatus",1998,"{Reserva Biológica de Doñana, 2008 #2910}","Anillamiento Station (PN Doñana)",37,"-6.41667","Secondary source"
"4808","LPD 6577","Saxicola rubetra",1998,"{Reserva Biológica de Doñana, 2008 #2910}","Anillamiento Station (PN Doñana)",37,"-6.41667","Secondary source"
"4809","LPD 6576","Phoenicurus ochruros",1998,"{Reserva Biológica de Doñana, 2008 #2910}","Anillamiento Station (PN Doñana)",37,"-6.41667","Secondary source"
"4810","LPD 6575","Phoenicurus phoenicurus",1998,"{Reserva Biológica de Doñana, 2008 #2910}","Anillamiento Station (PN Doñana)",37,"-6.41667","Secondary source"
"4811","LPD 6574","Cyanecula svecica",1998,"{Reserva Biológica de Doñana, 2008 #2910}","Anillamiento Station (PN Doñana)",37,"-6.41667","Secondary source"
"4812","LPD 6573","Luscinia megarhynchos",1998,"{Reserva Biológica de Doñana, 2008 #2910}","Anillamiento Station (PN Doñana)",37,"-6.41667","Secondary source"
"4813","LPD 6572","Erithacus rubecula",1998,"{Reserva Biológica de Doñana, 2008 #2910}","Anillamiento Station (PN Doñana)",37,"-6.41667","Secondary source"
"4814","LPD 6571","Prunella modularis",1998,"{Reserva Biológica de Doñana, 2008 #2910}","Anillamiento Station (PN Doñana)",37,"-6.41667","Secondary source"
"4815","LPD 6570","Troglodytes troglodytes",1998,"{Reserva Biológica de Doñana, 2008 #2910}","Anillamiento Station (PN Doñana)",37,"-6.41667","Secondary source"
"4816","LPD 6569","Motacilla alba",1998,"{Reserva Biológica de Doñana, 2008 #2910}","Anillamiento Station (PN Doñana)",37,"-6.41667","Secondary source"
"4817","LPD 6568","Motacilla cinerea",1998,"{Reserva Biológica de Doñana, 2008 #2910}","Anillamiento Station (PN Doñana)",37,"-6.41667","Secondary source"
"4818","LPD 6567","Motacilla flava",1998,"{Reserva Biológica de Doñana, 2008 #2910}","Anillamiento Station (PN Doñana)",37,"-6.41667","Secondary source"
"4819","LPD 6566","Anthus pratensis",1998,"{Reserva Biológica de Doñana, 2008 #2910}","Anillamiento Station (PN Doñana)",37,"-6.41667","Secondary source"
"4820","LPD 6565","Anthus trivialis",1998,"{Reserva Biológica de Doñana, 2008 #2910}","Anillamiento Station (PN Doñana)",37,"-6.41667","Secondary source"
"4821","LPD 6564","Delichon urbicum",1998,"{Reserva Biológica de Doñana, 2008 #2910}","Anillamiento Station (PN Doñana)",37,"-6.41667","Secondary source"
"4822","LPD 6563","Cecropis daurica",1998,"{Reserva Biológica de Doñana, 2008 #2910}","Anillamiento Station (PN Doñana)",37,"-6.41667","Secondary source"
"4823","LPD 6562","Hirundo rustica",1998,"{Reserva Biológica de Doñana, 2008 #2910}","Anillamiento Station (PN Doñana)",37,"-6.41667","Secondary source"
"4824","LPD 6561","Jynx torquilla",1998,"{Reserva Biológica de Doñana, 2008 #2910}","Anillamiento Station (PN Doñana)",37,"-6.41667","Secondary source"
"4825","LPD 6560","Upupa epops",1998,"{Reserva Biológica de Doñana, 2008 #2910}","Anillamiento Station (PN Doñana)",37,"-6.41667","Secondary source"
"4826","LPD 6559","Alcedo atthis",1998,"{Reserva Biológica de Doñana, 2008 #2910}","Anillamiento Station (PN Doñana)",37,"-6.41667","Secondary source"
"4827","LPD 6556","Dama dama",1998,"{Reserva Biológica de Doñana, 2008 #2910}","Doñana, Spain",37,"-6.41667","Secondary source"
"4828","LPD 6555","Cervus elaphus",1998,"{Reserva Biológica de Doñana, 2008 #2910}","Doñana, Spain",37,"-6.41667","Secondary source"
"4829","LPD 6548","Fulica atra",1998,"{Reserva Biológica de Doñana, 2008 #2910}","Doñana, Spain",37,"-6.41667","Secondary source"
"4830","LPD 6543","Gallinula chloropus",1998,"{Herrero, 2006 #1627}","Paisaje Protegido del Humedal del Ajauque y Rambla Salada, Murcia, Spain",38.142178,"-1.100236","Government report"
"4831","LPD 6530","Vanellus vanellus",1998,"{Herrero, 2006 #1627}","Paisaje Protegido del Humedal del Ajauque y Rambla Salada, Murcia, Spain",38.142178,"-1.100236","Government report"
"4832","LPD 6528","Tringa totanus",1998,"{Herrero, 2006 #1627}","Paisaje Protegido del Humedal del Ajauque y Rambla Salada, Murcia, Spain",38.142178,"-1.100236","Government report"
"4833","LPD 6527","Tringa ochropus",1998,"{Herrero, 2006 #1627}","Paisaje Protegido del Humedal del Ajauque y Rambla Salada, Murcia, Spain",38.142178,"-1.100236","Government report"
"4834","LPD 6526","Tringa nebularia",1998,"{Herrero, 2006 #1627}","Paisaje Protegido del Humedal del Ajauque y Rambla Salada, Murcia, Spain",38.142178,"-1.100236","Government report"
"4835","LPD 6522","Tachybaptus ruficollis",1998,"{Herrero, 2006 #1627}","Paisaje Protegido del Humedal del Ajauque y Rambla Salada, Murcia, Spain",38.142178,"-1.100236","Government report"
"4836","LPD 6519","Rallus aquaticus",1998,"{Herrero, 2006 #1627}","Paisaje Protegido del Humedal del Ajauque y Rambla Salada, Murcia, Spain",38.142178,"-1.100236","Government report"
"4837","LPD 6516","Podiceps nigricollis",1998,"{Herrero, 2006 #1627}","Paisaje Protegido del Humedal del Ajauque y Rambla Salada, Murcia, Spain",38.142178,"-1.100236","Government report"
"4838","LPD 6513","Phalacrocorax carbo",1998,"{Herrero, 2006 #1627}","Paisaje Protegido del Humedal del Ajauque y Rambla Salada, Murcia, Spain",38.142178,"-1.100236","Government report"
"4839","LPD 6510","Larus ridibundus",1998,"{Herrero, 2006 #1627}","Paisaje Protegido del Humedal del Ajauque y Rambla Salada, Murcia, Spain",38.142178,"-1.100236","Government report"
"4840","LPD 6508","Larus michahellis",1998,"{Herrero, 2006 #1627}","Paisaje Protegido del Humedal del Ajauque y Rambla Salada, Murcia, Spain",38.142178,"-1.100236","Government report"
"4841","LPD 6505","Himantopus himantopus",1998,"{Herrero, 2006 #1627}","Paisaje Protegido del Humedal del Ajauque y Rambla Salada, Murcia, Spain",38.142178,"-1.100236","Government report"
"4842","LPD 6504","Gallinago gallinago",1998,"{Herrero, 2006 #1627}","Paisaje Protegido del Humedal del Ajauque y Rambla Salada, Murcia, Spain",38.142178,"-1.100236","Government report"
"4843","LPD 6503","Fulica atra",1998,"{Herrero, 2006 #1627}","Paisaje Protegido del Humedal del Ajauque y Rambla Salada, Murcia, Spain",38.142178,"-1.100236","Government report"
"4844","LPD 6496","Bubulcus ibis",1998,"{Herrero, 2006 #1627}","Paisaje Protegido del Humedal del Ajauque y Rambla Salada, Murcia, Spain",38.142178,"-1.100236","Government report"
"4845","LPD 6493","Ardea cinerea",1998,"{Herrero, 2006 #1627}","Paisaje Protegido del Humedal del Ajauque y Rambla Salada, Murcia, Spain",38.142178,"-1.100236","Government report"
"4846","LPD 6491","Anas platyrhynchos",1998,"{Herrero, 2006 #1627}","Paisaje Protegido del Humedal del Ajauque y Rambla Salada, Murcia, Spain",38.142178,"-1.100236","Government report"
"4847","LPD 6489","Anas crecca",1998,"{Herrero, 2006 #1627}","Paisaje Protegido del Humedal del Ajauque y Rambla Salada, Murcia, Spain",38.142178,"-1.100236","Government report"
"4848","LPD 6486","Alcedo atthis",1998,"{Herrero, 2006 #1627}","Paisaje Protegido del Humedal del Ajauque y Rambla Salada, Murcia, Spain",38.142178,"-1.100236","Government report"
"4849","LPD 6484","Actitis hypoleucos",1998,"{Herrero, 2006 #1627}","Paisaje Protegido del Humedal del Ajauque y Rambla Salada, Murcia, Spain",38.142178,"-1.100236","Government report"
"4850","LPD 6483","Anguilla anguilla",1998,"{Lobon-Cervia,  #1720}","Rio Esva, Spain",43.42833,"-6.48528","Journal"
"4851","LPD 6160","Aquila fasciata",1998,"{Martinez, 2007 #1663}","Alicante",38.35,"-0.48333","Journal"
"4852","LPD 5307","Lanius minor",1998,"{Giralt, 2007 #1456}","Girona, Spain",42.27833,"3.1225","Journal"
"4853","LPD 3588","Emberiza calandra",1998,"{EBCC/RSPB/BirdLife/Statistics Netherlands, 2016 #3978}","Europe - AT, BE, BG, CY, CZ, DK, FR, DE, GR, HU, IT, NL, PL, PT, RO, SK, SI, ES, GB",50.52528,"7.59722","Secondary source"
"4854","LPD 3582","Linaria cannabina",1998,"{EBCC/RSPB/BirdLife/Statistics Netherlands, 2016 #3978}","Europe - AT, BE, CY, CZ, DK, EE, FR, DE, GR, HU, IT, LV, NL, PL, PT, IE, SK, SI, ES, SE, CH, GB",50.52528,"7.59722","Secondary source"
"4855","LPD 3576","Passer montanus",1998,"{EBCC/RSPB/BirdLife/Statistics Netherlands, 2016 #3978}","Europe - AT, BE, BG, CZ, DK, EE, FR, DE, GR, HU, IT, LV, LU, NL, PL, PT, RO, SK, SI, ES, SE, CH, GB",50.52528,"7.59722","Secondary source"
"4856","LPD 3571","Garrulus glandarius",1998,"{EBCC/RSPB/BirdLife/Statistics Netherlands, 2016 #3978}","Europe - AT, BE, BG, CZ, DK, EE, FI, FR, DE, GR, HU, IT, LV, LU, NL, NO, PL, PT, RO, SK, SI, ES, SE, CH, GB",50.52528,"7.59722","Secondary source"
"4857","LPD 3570","Lanius senator",1998,"{EBCC/RSPB/BirdLife/Statistics Netherlands, 2016 #3978}","Europe - BG, FR, GR, IT, PT, ES",50.52528,"7.59722","Secondary source"
"4858","LPD 3567","Certhia brachydactyla",1998,"{EBCC/RSPB/BirdLife/Statistics Netherlands, 2016 #3978}","Europe - AT, BE, CZ, FR, DE, HU, IT, NL, PL, PT, SK, SI, ES, CH",50.52528,"7.59722","Secondary source"
"4859","LPD 3562","Periparus ater",1998,"{EBCC/RSPB/BirdLife/Statistics Netherlands, 2016 #3978}","Europe - AT, BE, CY, CZ, DK, FI, FR, DE, HU, IT, LV, NL, NO, PL, PT, IE, SK, ES, SE, CH, GB",50.52528,"7.59722","Secondary source"
"4860","LPD 3559","Aegithalos caudatus",1998,"{EBCC/RSPB/BirdLife/Statistics Netherlands, 2016 #3978}","Europe - AT, BE, CZ, DK, EE, FI, FR, DE, HU, IT, LV, NL, PL, PT, IE, SK, ES, SE, CH, GB",50.52528,"7.59722","Secondary source"
"4861","LPD 3548","Sylvia melanocephala",1998,"{EBCC/RSPB/BirdLife/Statistics Netherlands, 2016 #3978}","Europe - CY, FR, GR, IT, PT, ES",50.52528,"7.59722","Secondary source"
"4862","LPD 3544","Turdus viscivorus",1998,"{EBCC/RSPB/BirdLife/Statistics Netherlands, 2016 #3978}","Europe - AT, BE, CZ, DK, EE, FI, FR, DE, HU, IT, LV, LU, NL, NO, PL, PT, IE, SK, SI, ES, SE, CH, GB",50.52528,"7.59722","Secondary source"
"4863","LPD 3530","Lullula arborea",1998,"{EBCC/RSPB/BirdLife/Statistics Netherlands, 2016 #3978}","Europe - AT, BG, CZ, FR, DE, GR, HU, IT, LV, NL, PL, PT, SI, ES, SE, CH",50.52528,"7.59722","Secondary source"
"4864","LPD 3529","Galerida cristata",1998,"{EBCC/RSPB/BirdLife/Statistics Netherlands, 2016 #3978}","Europe - BG, CY, CZ, FR, DE, GR, HU, IT, NL, PL, PT, SI, ES",50.52528,"7.59722","Secondary source"
"4865","LPD 3522","Upupa epops",1998,"{EBCC/RSPB/BirdLife/Statistics Netherlands, 2016 #3978}","Europe - BG, CZ, FR, DE, GR, HU, IT, PL, PT, SK, SI, ES",50.52528,"7.59722","Secondary source"
"4866","LPD 3520","Streptopelia turtur",1998,"{EBCC/RSPB/BirdLife/Statistics Netherlands, 2016 #3978}","Europe - AT, BE, BG, CY, CZ, EE, FR, DE, GR, HU, IT, LV, NL, PL, PT, RO, SK, SI, ES, CH, GB",50.52528,"7.59722","Secondary source"
"4867","LPD 3516","Burhinus oedicnemus",1998,"{EBCC/RSPB/BirdLife/Statistics Netherlands, 2016 #3978}","Europe - FR, IT, ES",50.52528,"7.59722","Secondary source"
"4868","LPD 1900","Tadorna tadorna",1998,"{Wetlands International, 2002 #1119}","West Mediterranean",39.82278,"5.97639","Secondary source"
"4869","LPD 1538","Sardina pilchardus",1998,"{International Council for the Exploration of the Sea,  #675} updated with {International Council for the Exploration of the Sea,  #2699}","Divisions VIIIc and IXa",43.77444,"-10.39028","Government report"
"4870","LPD 1505","Merluccius merluccius",1998,"{International Council for the Exploration of the Sea,  #675} updated with {International Council for the Exploration of the Sea, 2011 #2697}","Division VIIIc and IXa (Southern stock)",40.66417,"-18.60278","Government report"
"4871","LPD 1462","Lepidorhombus whiffiagonis",1998,"{International Council for the Exploration of the Sea,  #675} updated with {International Council for the Exploration of the Sea, 2011 #2694}","ICES viiic and ixa",43.87056,"-10.25056","Government report"
"4872","LPD 1460","Lepidorhombus boscii",1998,"{International Council for the Exploration of the Sea,  #675} updated with {International Council for the Exploration of the Sea, 2011 #2693}","Divisions VIIIc and IXa",43.87056,"-10.25056","Government report"
"4873","LPD 1333","Platalea leucorodia",1998,"Replaced with {Court, 2006 #1263}","SW Spain",37.6,"-4.5","Secondary source"
"4874","LPD 1329","Oxyura leucocephala",1998,"{Wei, 2003 #1676}","Spain",36.70306,"-3.4675","Secondary source"
"4875","LPD 1327","Oxyura leucocephala",1998,"{Wetlands International, 2002 #1119}","West Mediterranean",39.82278,"5.97639","Secondary source"
"4876","LPD 1321","Netta rufina",1998,"{Wetlands International, 2002 #1119}","West Mediterranean",39.82278,"5.97639","Secondary source"
"4877","LPD 1316","Mergus serrator",1998,"{Wetlands International, 2002 #1119}","West Mediterranean",39.82278,"5.97639","Secondary source"
"4878","LPD 1300","Fulica atra",1998,"{Wetlands International, 2002 #1119}","West Mediterranean",39.82278,"5.97639","Secondary source"
"4879","LPD 1289","Cygnus olor",1998,"{Wetlands International, 2002 #1119}","West Mediterranean",39.82278,"5.97639","Secondary source"
"4880","LPD 1203","Mareca strepera",1998,"{Wetlands International, 2002 #1119}","West Mediterranean",39.82278,"5.97639","Secondary source"
"4881","LPD 1189","Mareca penelope",1998,"{Wetlands International, 2002 #1119}","West Mediterranean",39.82278,"5.97639","Secondary source"
"4882","LPD 1182","Anas crecca",1998,"{Wetlands International, 2002 #1119}","West Mediterranean",39.82278,"5.97639","Secondary source"
"4883","LPD 1178","Spatula clypeata",1998,"{Wetlands International, 2002 #1119}","West Mediterranean",39.82278,"5.97639","Secondary source"
"4884","LPD 23344","Centroscymnus coelolepis",1999,"{Figueiredo, 2013 #4406}","ICES Division IXa, Atlantic Iberian Waters",39.99137,"-9.592093","Journal"
"4885","LPD 23266","Charadrius alexandrinus",1999,"{Sousa, 2006 #4366}","Alvor estuary",37.127564,"-8.618553","Unpublished report"
"4886","LPD 23243","Larus genei",1999,"{Sanz-Aguilar, 2014 #4376} updated with {Ramirez, 2012 #4377}","Doñana wetlands",36.961413,"-6.465193","Journal"
"4887","LPD 23242","Larus genei",1999,"{Sanz-Aguilar, 2014 #4376}","Levante region",37.92,"-0.95","Journal"
"4888","LPD 23241","Larus genei",1999,"{Sanz-Aguilar, 2014 #4376}","Ebro delta",40.64,"0.74","Journal"
"4889","LPD 23239","Platalea leucorodia",1999,"{Rendón, 2008 #4380}","Doñana wetlands",36.991758,"-6.339255","Journal"
"4890","LPD 23238","Ciconia ciconia",1999,"{Rendón, 2008 #4380}","Doñana wetlands",36.991758,"-6.339255","Journal"
"4891","LPD 23236","Tadorna tadorna",1999,"{Rendón, 2008 #4380}","Doñana wetlands",36.991758,"-6.339255","Journal"
"4892","LPD 23235","Spatula clypeata",1999,"{Rendón, 2008 #4380}","Doñana wetlands",36.991758,"-6.339255","Journal"
"4893","LPD 23234","Recurvirostra avosetta",1999,"{Rendón, 2008 #4380}","Doñana wetlands",36.991758,"-6.339255","Journal"
"4894","LPD 23233","Phoenicopterus roseus",1999,"{Rendón, 2008 #4380}","Doñana wetlands",36.991758,"-6.339255","Journal"
"4895","LPD 23232","Phalacrocorax carbo",1999,"{Rendón, 2008 #4380}","Doñana wetlands",36.991758,"-6.339255","Journal"
"4896","LPD 23231","Netta rufina",1999,"{Rendón, 2008 #4380}","Doñana wetlands",36.991758,"-6.339255","Journal"
"4897","LPD 23230","Mareca strepera",1999,"{Rendón, 2008 #4380}","Doñana wetlands",36.991758,"-6.339255","Journal"
"4898","LPD 23229","Mareca penelope",1999,"{Rendón, 2008 #4380}","Doñana wetlands",36.991758,"-6.339255","Journal"
"4899","LPD 23228","Limosa limosa",1999,"{Rendón, 2008 #4380}","Doñana wetlands",36.991758,"-6.339255","Journal"
"4900","LPD 23227","Larus ridibundus",1999,"{Rendón, 2008 #4380}","Doñana wetlands",36.991758,"-6.339255","Journal"
"4901","LPD 23226","Larus fuscus",1999,"{Rendón, 2008 #4380}","Doñana wetlands",36.991758,"-6.339255","Journal"
"4902","LPD 23225","Himantopus himantopus",1999,"{Rendón, 2008 #4380}","Doñana wetlands",36.991758,"-6.339255","Journal"
"4903","LPD 23223","Aythya ferina",1999,"{Rendón, 2008 #4380}","Doñana wetlands",36.991758,"-6.339255","Journal"
"4904","LPD 23222","Anser anser",1999,"{Rendón, 2008 #4380}","Doñana wetlands",36.991758,"-6.339255","Journal"
"4905","LPD 23221","Anas platyrhynchos",1999,"{Rendón, 2008 #4380}","Doñana wetlands",36.991758,"-6.339255","Journal"
"4906","LPD 23220","Anas crecca",1999,"{Rendón, 2008 #4380}","Doñana wetlands",36.991758,"-6.339255","Journal"
"4907","LPD 23219","Anas acuta",1999,"{Rendón, 2008 #4380}","Doñana wetlands",36.991758,"-6.339255","Journal"
"4908","LPD 23218","Nycticorax nycticorax",1999,"{Ramo, 2013 #3476}","Doñana wetlands",36.991758,"-6.339255","Journal"
"4909","LPD 23217","Egretta garzetta",1999,"{Ramo, 2013 #3476}","Doñana wetlands",36.991758,"-6.339255","Journal"
"4910","LPD 23216","Bubulcus ibis",1999,"{Ramo, 2013 #3476}","Doñana wetlands",36.991758,"-6.339255","Journal"
"4911","LPD 23213","Ciconia ciconia",1999,"{Ramo, 2013 #3476}","Doñana wetlands",36.991758,"-6.339255","Journal"
"4912","LPD 23212","Ardea cinerea",1999,"{Ramo, 2013 #3476}","Doñana wetlands",36.991758,"-6.339255","Journal"
"4913","LPD 23160","Rhinolophus hipposideros",1999,"{Machado, 2017 #4356}","34 roosts in the Eastern Iberian Peninsula",39.327878,"-0.521001","Journal"
"4914","LPD 23159","Rhinolophus ferrumequinum",1999,"{Machado, 2017 #4356}","34 roosts in the Eastern Iberian Peninsula",39.327878,"-0.521001","Journal"
"4915","LPD 23158","Rhinolophus mehelyi",1999,"{Machado, 2017 #4356}","34 roosts in the Eastern Iberian Peninsula",39.327878,"-0.521001","Journal"
"4916","LPD 23157","Rhinolophus euryale",1999,"{Machado, 2017 #4356}","34 roosts in the Eastern Iberian Peninsula",39.327878,"-0.521001","Journal"
"4917","LPD 23156","Myotis escalerai",1999,"{Machado, 2017 #4356}","34 roosts in the Eastern Iberian Peninsula",39.327878,"-0.521001","Journal"
"4918","LPD 23155","Myotis emarginatus",1999,"{Machado, 2017 #4356}","34 roosts in the Eastern Iberian Peninsula",39.327878,"-0.521001","Journal"
"4919","LPD 23154","Myotis capaccinii",1999,"{Machado, 2017 #4356}","34 roosts in the Eastern Iberian Peninsula",39.327878,"-0.521001","Journal"
